Comunidades autónomas,Tipología penal,Ámbito,Calificación,periodo,Total
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. PENALES,2017,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. PENALES,2016,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. PENALES,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. PENALES,2014,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,TOTAL calificación,2024,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,TOTAL calificación,2023,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,TOTAL calificación,2022,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,TOTAL calificación,2021,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,TOTAL calificación,2020,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,TOTAL calificación,2019,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,TOTAL calificación,2018,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,TOTAL calificación,2017,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,TOTAL calificación,2016,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,TOTAL calificación,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ISLAMOFOBIA,TOTAL calificación,2014,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2024,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2023,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2022,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2021,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2020,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2019,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2018,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2017,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2016,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2014,4.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2024,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2023,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2022,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2021,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2020,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2019,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2018,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2017,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2016,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2014,4.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. PENALES,2024,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. PENALES,2023,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. PENALES,2022,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. PENALES,2021,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. PENALES,2020,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. PENALES,2019,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. PENALES,2018,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. PENALES,2017,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. PENALES,2016,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. PENALES,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. PENALES,2014,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,TOTAL calificación,2024,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,TOTAL calificación,2023,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,TOTAL calificación,2022,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,TOTAL calificación,2021,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,TOTAL calificación,2020,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,TOTAL calificación,2019,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,TOTAL calificación,2018,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,TOTAL calificación,2017,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,TOTAL calificación,2016,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,TOTAL calificación,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,RACISMO/XENOFOBIA,TOTAL calificación,2014,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. PENALES,2024,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. PENALES,2023,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. PENALES,2022,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. PENALES,2021,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. PENALES,2020,3.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. PENALES,2019,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. PENALES,2018,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. PENALES,2017,3.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. PENALES,2016,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. PENALES,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. PENALES,2014,6.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,TOTAL calificación,2024,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,TOTAL calificación,2023,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,TOTAL calificación,2022,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,TOTAL calificación,2021,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,TOTAL calificación,2020,3.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,TOTAL calificación,2019,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,TOTAL calificación,2018,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,TOTAL calificación,2017,3.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,TOTAL calificación,2016,1.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,TOTAL calificación,2015,0.0
TOTAL NACIONAL,DETENCIÓN ILEGAL,TOTAL ámbitos,TOTAL calificación,2014,6.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. PENALES,2024,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. PENALES,2023,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. PENALES,2022,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. PENALES,2021,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. PENALES,2020,1.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. PENALES,2019,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. PENALES,2018,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. PENALES,2017,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. PENALES,2016,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. PENALES,2015,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. PENALES,2014,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,TOTAL calificación,2024,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,TOTAL calificación,2023,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,TOTAL calificación,2022,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,TOTAL calificación,2021,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,TOTAL calificación,2020,1.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,TOTAL calificación,2019,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,TOTAL calificación,2018,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,TOTAL calificación,2017,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,TOTAL calificación,2016,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,TOTAL calificación,2015,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTIGITANISMO,TOTAL calificación,2014,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. PENALES,2024,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. PENALES,2023,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. PENALES,2022,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. PENALES,2021,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. PENALES,2020,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. PENALES,2019,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. PENALES,2018,1.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. PENALES,2017,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. PENALES,2016,1.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. PENALES,2015,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. PENALES,2014,1.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,TOTAL calificación,2024,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,TOTAL calificación,2023,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,TOTAL calificación,2022,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,TOTAL calificación,2021,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,TOTAL calificación,2020,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,TOTAL calificación,2019,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,TOTAL calificación,2018,1.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,TOTAL calificación,2017,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,TOTAL calificación,2016,1.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,TOTAL calificación,2015,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,ANTISEMITISMO,TOTAL calificación,2014,1.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. PENALES,2024,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. PENALES,2023,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. PENALES,2022,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. PENALES,2021,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. PENALES,2020,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. PENALES,2019,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. PENALES,2018,2.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. PENALES,2017,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. PENALES,2016,1.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. PENALES,2015,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. PENALES,2014,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,DISCRIMINACIÓN,APOROFOBIA,TOTAL calificación,2024,0.0
