comunidad,año,ambito,delitos
La Rioja,2016,IDEOLOGIA,2
La Rioja,2015,IDEOLOGIA,3
La Rioja,2014,IDEOLOGIA,0
La Rioja,2024,ISLAMOFOBIA,0
La Rioja,2023,ISLAMOFOBIA,0
La Rioja,2022,ISLAMOFOBIA,0
La Rioja,2021,ISLAMOFOBIA,0
La Rioja,2020,ISLAMOFOBIA,0
La Rioja,2019,ISLAMOFOBIA,0
La Rioja,2018,ISLAMOFOBIA,0
La Rioja,2017,ISLAMOFOBIA,0
La Rioja,2016,ISLAMOFOBIA,0
La Rioja,2015,ISLAMOFOBIA,0
La Rioja,2014,ISLAMOFOBIA,0
La Rioja,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,5
La Rioja,2023,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,2
La Rioja,2022,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
La Rioja,2021,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
La Rioja,2020,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
La Rioja,2019,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
La Rioja,2018,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,1
La Rioja,2017,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
La Rioja,2016,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
La Rioja,2015,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
La Rioja,2014,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
La Rioja,2024,RACISMO/XENOFOBIA,3
La Rioja,2023,RACISMO/XENOFOBIA,8
La Rioja,2022,RACISMO/XENOFOBIA,3
La Rioja,2021,RACISMO/XENOFOBIA,4
La Rioja,2020,RACISMO/XENOFOBIA,0
La Rioja,2019,RACISMO/XENOFOBIA,3
La Rioja,2018,RACISMO/XENOFOBIA,3
La Rioja,2017,RACISMO/XENOFOBIA,1
La Rioja,2016,RACISMO/XENOFOBIA,7
La Rioja,2015,RACISMO/XENOFOBIA,5
La Rioja,2014,RACISMO/XENOFOBIA,1
La Rioja,2024,TOTAL ámbitos,13
La Rioja,2023,TOTAL ámbitos,17
La Rioja,2022,TOTAL ámbitos,6
La Rioja,2021,TOTAL ámbitos,11
La Rioja,2020,TOTAL ámbitos,4
La Rioja,2019,TOTAL ámbitos,6
La Rioja,2018,TOTAL ámbitos,23
La Rioja,2017,TOTAL ámbitos,5
La Rioja,2016,TOTAL ámbitos,12
La Rioja,2015,TOTAL ámbitos,11
La Rioja,2014,TOTAL ámbitos,1
Ceuta,2024,ANTIGITANISMO,0
Ceuta,2023,ANTIGITANISMO,0
Ceuta,2022,ANTIGITANISMO,0
Ceuta,2021,ANTIGITANISMO,0
Ceuta,2020,ANTIGITANISMO,0
Ceuta,2019,ANTIGITANISMO,0
Ceuta,2018,ANTIGITANISMO,0
Ceuta,2017,ANTIGITANISMO,0
Ceuta,2016,ANTIGITANISMO,0
Ceuta,2015,ANTIGITANISMO,0
Ceuta,2014,ANTIGITANISMO,0
Ceuta,2024,ANTISEMITISMO,0
Ceuta,2023,ANTISEMITISMO,0
Ceuta,2022,ANTISEMITISMO,0
Ceuta,2021,ANTISEMITISMO,0
Ceuta,2020,ANTISEMITISMO,0
Ceuta,2019,ANTISEMITISMO,0
Ceuta,2018,ANTISEMITISMO,0
Ceuta,2017,ANTISEMITISMO,0
Ceuta,2016,ANTISEMITISMO,0
Ceuta,2015,ANTISEMITISMO,0
Ceuta,2014,ANTISEMITISMO,0
Ceuta,2024,APOROFOBIA,0
Ceuta,2023,APOROFOBIA,0
Ceuta,2022,APOROFOBIA,0
Ceuta,2021,APOROFOBIA,0
Ceuta,2020,APOROFOBIA,0
Ceuta,2019,APOROFOBIA,0
Ceuta,2018,APOROFOBIA,0
Ceuta,2017,APOROFOBIA,0
Ceuta,2016,APOROFOBIA,0
Ceuta,2015,APOROFOBIA,0
Ceuta,2014,APOROFOBIA,0
Ceuta,2024,CREENCIAS O PRÁCTICAS RELIGIOSAS,3
Ceuta,2023,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Ceuta,2022,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Ceuta,2021,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Ceuta,2020,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Ceuta,2019,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Ceuta,2018,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Ceuta,2017,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Ceuta,2016,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Ceuta,2015,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Ceuta,2014,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Ceuta,2024,DISFOBIA,0
Ceuta,2023,DISFOBIA,1
Ceuta,2022,DISFOBIA,0
Ceuta,2021,DISFOBIA,0
Ceuta,2020,DISFOBIA,0
Ceuta,2019,DISFOBIA,0
Ceuta,2018,DISFOBIA,0
Ceuta,2017,DISFOBIA,0
Ceuta,2016,DISFOBIA,0
Ceuta,2015,DISFOBIA,0
Ceuta,2014,DISFOBIA,1
Ceuta,2024,DISCRIMINACIÓN GENERACIONAL,0
Ceuta,2023,DISCRIMINACIÓN GENERACIONAL,0
Ceuta,2022,DISCRIMINACIÓN GENERACIONAL,0
Ceuta,2021,DISCRIMINACIÓN GENERACIONAL,0
Ceuta,2020,DISCRIMINACIÓN GENERACIONAL,0
Ceuta,2019,DISCRIMINACIÓN GENERACIONAL,0
Ceuta,2018,DISCRIMINACIÓN GENERACIONAL,0
Ceuta,2017,DISCRIMINACIÓN GENERACIONAL,0
Ceuta,2016,DISCRIMINACIÓN GENERACIONAL,0
Ceuta,2015,DISCRIMINACIÓN GENERACIONAL,0
Ceuta,2014,DISCRIMINACIÓN GENERACIONAL,0
Ceuta,2024,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Ceuta,2023,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Ceuta,2022,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Ceuta,2021,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Ceuta,2020,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Ceuta,2019,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Ceuta,2018,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Ceuta,2017,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Ceuta,2016,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Ceuta,2015,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Ceuta,2014,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Ceuta,2024,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,2
Ceuta,2023,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Ceuta,2022,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
Ceuta,2021,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Ceuta,2020,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
Ceuta,2019,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Ceuta,2018,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Ceuta,2017,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
Ceuta,2016,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Ceuta,2015,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Ceuta,2014,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Ceuta,2024,IDEOLOGIA,0
Ceuta,2023,IDEOLOGIA,0
Ceuta,2022,IDEOLOGIA,0
Ceuta,2021,IDEOLOGIA,1
Ceuta,2020,IDEOLOGIA,0
Ceuta,2019,IDEOLOGIA,0
Ceuta,2018,IDEOLOGIA,0
Ceuta,2017,IDEOLOGIA,0
Ceuta,2016,IDEOLOGIA,0
Ceuta,2015,IDEOLOGIA,0
Ceuta,2014,IDEOLOGIA,0
Ceuta,2024,ISLAMOFOBIA,0
Ceuta,2023,ISLAMOFOBIA,0
Ceuta,2022,ISLAMOFOBIA,0
Ceuta,2021,ISLAMOFOBIA,0
Ceuta,2020,ISLAMOFOBIA,0
Ceuta,2019,ISLAMOFOBIA,0
Ceuta,2018,ISLAMOFOBIA,0
Ceuta,2017,ISLAMOFOBIA,0
Ceuta,2016,ISLAMOFOBIA,0
Ceuta,2015,ISLAMOFOBIA,0
Ceuta,2014,ISLAMOFOBIA,0
Ceuta,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,1
Ceuta,2023,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,1
Ceuta,2022,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
Ceuta,2021,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
Ceuta,2020,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
Ceuta,2019,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
Ceuta,2018,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
Ceuta,2017,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
Ceuta,2016,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
Ceuta,2015,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
Ceuta,2014,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,2
Ceuta,2024,RACISMO/XENOFOBIA,1
Ceuta,2023,RACISMO/XENOFOBIA,0
Ceuta,2022,RACISMO/XENOFOBIA,0
Ceuta,2021,RACISMO/XENOFOBIA,1
Ceuta,2020,RACISMO/XENOFOBIA,1
Ceuta,2019,RACISMO/XENOFOBIA,0
Ceuta,2018,RACISMO/XENOFOBIA,0
Ceuta,2017,RACISMO/XENOFOBIA,1
Ceuta,2016,RACISMO/XENOFOBIA,0
Ceuta,2015,RACISMO/XENOFOBIA,0
Ceuta,2014,RACISMO/XENOFOBIA,1
Ceuta,2024,TOTAL ámbitos,7
Ceuta,2023,TOTAL ámbitos,3
Ceuta,2022,TOTAL ámbitos,1
Ceuta,2021,TOTAL ámbitos,2
Ceuta,2020,TOTAL ámbitos,3
Ceuta,2019,TOTAL ámbitos,1
Ceuta,2018,TOTAL ámbitos,0
Ceuta,2017,TOTAL ámbitos,3
Ceuta,2016,TOTAL ámbitos,0
Ceuta,2015,TOTAL ámbitos,0
Ceuta,2014,TOTAL ámbitos,4
Melilla,2024,ANTIGITANISMO,0
Melilla,2023,ANTIGITANISMO,0
Melilla,2022,ANTIGITANISMO,0
Melilla,2021,ANTIGITANISMO,0
Melilla,2020,ANTIGITANISMO,0
Melilla,2019,ANTIGITANISMO,0
Melilla,2018,ANTIGITANISMO,0
Melilla,2017,ANTIGITANISMO,0
Melilla,2016,ANTIGITANISMO,0
Melilla,2015,ANTIGITANISMO,0
Melilla,2014,ANTIGITANISMO,0
Melilla,2024,ANTISEMITISMO,0
Melilla,2023,ANTISEMITISMO,4
Melilla,2022,ANTISEMITISMO,0
Melilla,2021,ANTISEMITISMO,0
Melilla,2020,ANTISEMITISMO,0
Melilla,2019,ANTISEMITISMO,0
Melilla,2018,ANTISEMITISMO,0
Melilla,2017,ANTISEMITISMO,1
Melilla,2016,ANTISEMITISMO,0
Melilla,2015,ANTISEMITISMO,0
Melilla,2014,ANTISEMITISMO,2
Melilla,2024,APOROFOBIA,0
Melilla,2023,APOROFOBIA,0
Melilla,2022,APOROFOBIA,0
Melilla,2021,APOROFOBIA,0
Melilla,2020,APOROFOBIA,0
Melilla,2019,APOROFOBIA,0
Melilla,2018,APOROFOBIA,0
Melilla,2017,APOROFOBIA,0
Melilla,2016,APOROFOBIA,0
Melilla,2015,APOROFOBIA,0
Melilla,2014,APOROFOBIA,0
Melilla,2024,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Melilla,2023,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Melilla,2022,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Melilla,2021,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Melilla,2020,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Melilla,2019,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Melilla,2018,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Melilla,2017,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Melilla,2016,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Melilla,2015,CREENCIAS O PRÁCTICAS RELIGIOSAS,0
Melilla,2014,CREENCIAS O PRÁCTICAS RELIGIOSAS,1
Melilla,2024,DISFOBIA,0
Melilla,2023,DISFOBIA,0
Melilla,2022,DISFOBIA,0
Melilla,2021,DISFOBIA,0
Melilla,2020,DISFOBIA,0
Melilla,2019,DISFOBIA,2
Melilla,2018,DISFOBIA,0
Melilla,2017,DISFOBIA,1
Melilla,2016,DISFOBIA,1
Melilla,2015,DISFOBIA,0
Melilla,2014,DISFOBIA,0
Melilla,2024,DISCRIMINACIÓN GENERACIONAL,0
Melilla,2023,DISCRIMINACIÓN GENERACIONAL,0
Melilla,2022,DISCRIMINACIÓN GENERACIONAL,0
Melilla,2021,DISCRIMINACIÓN GENERACIONAL,0
Melilla,2020,DISCRIMINACIÓN GENERACIONAL,0
Melilla,2019,DISCRIMINACIÓN GENERACIONAL,0
Melilla,2018,DISCRIMINACIÓN GENERACIONAL,0
Melilla,2017,DISCRIMINACIÓN GENERACIONAL,0
Melilla,2016,DISCRIMINACIÓN GENERACIONAL,0
Melilla,2015,DISCRIMINACIÓN GENERACIONAL,0
Melilla,2014,DISCRIMINACIÓN GENERACIONAL,0
Melilla,2024,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Melilla,2023,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Melilla,2022,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Melilla,2021,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Melilla,2020,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Melilla,2019,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Melilla,2018,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Melilla,2017,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Melilla,2016,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Melilla,2015,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Melilla,2014,DISCRIMINACIÓN POR RAZÓN DE ENFERMEDAD,0
Melilla,2024,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
Melilla,2023,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,3
Melilla,2022,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Melilla,2021,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Melilla,2020,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,3
Melilla,2019,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Melilla,2018,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
Melilla,2017,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,1
Melilla,2016,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Melilla,2015,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Melilla,2014,DISCRIMINACIÓN POR RAZÓN DE SEXO/GÉNERO,0
Melilla,2024,IDEOLOGIA,2
Melilla,2023,IDEOLOGIA,0
Melilla,2022,IDEOLOGIA,0
Melilla,2021,IDEOLOGIA,0
Melilla,2020,IDEOLOGIA,0
Melilla,2019,IDEOLOGIA,2
Melilla,2018,IDEOLOGIA,0
Melilla,2017,IDEOLOGIA,2
Melilla,2016,IDEOLOGIA,0
Melilla,2015,IDEOLOGIA,0
Melilla,2014,IDEOLOGIA,0
Melilla,2024,ISLAMOFOBIA,0
Melilla,2023,ISLAMOFOBIA,0
Melilla,2022,ISLAMOFOBIA,0
Melilla,2021,ISLAMOFOBIA,0
Melilla,2020,ISLAMOFOBIA,0
Melilla,2019,ISLAMOFOBIA,0
Melilla,2018,ISLAMOFOBIA,0
Melilla,2017,ISLAMOFOBIA,0
Melilla,2016,ISLAMOFOBIA,0
Melilla,2015,ISLAMOFOBIA,0
Melilla,2014,ISLAMOFOBIA,0
Melilla,2024,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,1
Melilla,2023,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,2
Melilla,2022,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,1
Melilla,2021,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,2
Melilla,2020,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,7
Melilla,2019,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,1
Melilla,2018,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,2
Melilla,2017,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,1
Melilla,2016,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,3
Melilla,2015,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,0
Melilla,2014,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,2
Melilla,2024,RACISMO/XENOFOBIA,3
Melilla,2023,RACISMO/XENOFOBIA,0
Melilla,2022,RACISMO/XENOFOBIA,1
Melilla,2021,RACISMO/XENOFOBIA,1
Melilla,2020,RACISMO/XENOFOBIA,0
Melilla,2019,RACISMO/XENOFOBIA,0
Melilla,2018,RACISMO/XENOFOBIA,3
Melilla,2017,RACISMO/XENOFOBIA,0
Melilla,2016,RACISMO/XENOFOBIA,1
Melilla,2015,RACISMO/XENOFOBIA,0
Melilla,2014,RACISMO/XENOFOBIA,1
Melilla,2024,TOTAL ámbitos,7
Melilla,2023,TOTAL ámbitos,9
Melilla,2022,TOTAL ámbitos,2
Melilla,2021,TOTAL ámbitos,3
Melilla,2020,TOTAL ámbitos,10
Melilla,2019,TOTAL ámbitos,5
Melilla,2018,TOTAL ámbitos,6
Melilla,2017,TOTAL ámbitos,7
Melilla,2016,TOTAL ámbitos,6
Melilla,2015,TOTAL ámbitos,0
Melilla,2014,TOTAL ámbitos,6
