tema,anio_objetivo,id_hilo,titulo_hilo,url_hilo,pagina,id_mensaje,numero_mensaje,usuario_hash,fecha_comentario,anio_comentario,es_mensaje_inicial,texto_original,texto_sin_citas,contiene_cita,texto_propio_vacio
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759004,227,f6083d1d886fcf85,2019-06-28 10:32:00,2019,False,"Cita de
sexi
Lo que es curioso es que actualmente las terapias de reconversión de homosexuales a heterosexuales están prohibidas pero las de reconversión de hetero a homosexual no lo están.
Tu eres @
Tonto","Tu eres @
Tonto",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759022,228,c52f23de08006a21,2019-06-28 10:32:00,2019,False,Si solo fuera homófobo. Pero no es de ahora...,Si solo fuera homófobo. Pero no es de ahora...,False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759129,229,02e4e25cfa4d448a,2019-06-28 10:34:00,2019,False,"Cita de
Lotófago
Noticias de las últimas semanas:
A favor de las terapias de conversión
https://www.elespanol.com/espana/pol...3710471_0.html
Bilis y lloros porque se pone una bandera que simboliza la lucha de un colectivo oprimido y valores como la tolerancia y el respeto
https://www.****************/es/madri...ibeles-7520804
https://www.20minutos.es/noticia/368...-ayuntamiento/
Exigiendo la derogación de leyes contra la discriminación
https://www.elplural.com/politica/ro...anos_219287102
Amenazas veladas como ""Habrá que ver si seguimos permitiendo que lo organicen""
https://www.losreplicantes.com/artic...orgullo-lgtbi/
Perlas para la posterioridad: “Si mi hijo es homosexual, preferiría no tener nietos”
https://www.elespanol.com/espana/pol...2710600_0.html
Parece ser que su único objetivo político es condenarnos al ostracismo.
Sinceramente, prefiero que reconozcan su evidente odio a las personas LGTB, a que sigan con esa pseudotolerancia que no se cree nadie
Tienen miedo.
Seguro que mas de uno ha estado con alguien de su mismo sexo... Ya ha pasado en otros países con gente de partidos conservadores.","Tienen miedo.
Seguro que mas de uno ha estado con alguien de su mismo sexo... Ya ha pasado en otros países con gente de partidos conservadores.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759160,230,8d3e00f91bc9096e,2019-06-28 10:34:00,2019,False,"Cita de
Lotófago
Noticias de las últimas semanas:
A favor de las terapias de conversión
https://www.elespanol.com/espana/pol...3710471_0.html
Bilis y lloros porque se pone una bandera que simboliza la lucha de un colectivo oprimido y valores como la tolerancia y el respeto
https://www.****************/es/madri...ibeles-7520804
https://www.20minutos.es/noticia/368...-ayuntamiento/
Exigiendo la derogación de leyes contra la discriminación
https://www.elplural.com/politica/ro...anos_219287102
Amenazas veladas como ""Habrá que ver si seguimos permitiendo que lo organicen""
https://www.losreplicantes.com/artic...orgullo-lgtbi/
Perlas para la posterioridad: “Si mi hijo es homosexual, preferiría no tener nietos”
https://www.elespanol.com/espana/pol...2710600_0.html
Parece ser que su único objetivo político es condenarnos al ostracismo.
Sinceramente, prefiero que reconozcan su evidente odio a las personas LGTB, a que sigan con esa pseudotolerancia que no se cree nadie
Es normal shur,la homosexualidad no es natural en la naturaleza. En una sociedad que hace falta demografia etnica de raza iberica, la homosexualidad es un exterminio para una sociedad con unos niveles demográficos absolutamente aterradores como los nuestros; un holocausto ibérico. No podemos permitir que suicidas que no quieren tener hijos pq bien no quieren, bien porque son malfollados o bien porque estan sometidos a directrices de una mafia internacional que les da preventanas profesionales y de exito social a cambio de hacer lo que les dictan, nos manden al exterminio, y encima nos reemplacen etnicamente y culturalmente en el proceso y costeando nuestra propia matanza de nuestros bolsillos, por morillos y africanos ultraviolentos.
¿En qué cabeza sana le cabe uno meter la polla en un orificio fecal? Encima cuando sacas la polla de ese orificio, se ponen a lamerse las pollas, o sea, estan llevando esa materia fecal al bucal. Te imaginas que un homo le de un beso a tu hijo? Le está impregnando de microorganismos fecales en la cara, amen de si estornuda, que estas respirando toda la materia fecal lefal que tenia en el estomago, lo respiras. XD
No puede ser shur. VOX hace lo correcto.","Es normal shur,la homosexualidad no es natural en la naturaleza. En una sociedad que hace falta demografia etnica de raza iberica, la homosexualidad es un exterminio para una sociedad con unos niveles demográficos absolutamente aterradores como los nuestros; un holocausto ibérico. No podemos permitir que suicidas que no quieren tener hijos pq bien no quieren, bien porque son malfollados o bien porque estan sometidos a directrices de una mafia internacional que les da preventanas profesionales y de exito social a cambio de hacer lo que les dictan, nos manden al exterminio, y encima nos reemplacen etnicamente y culturalmente en el proceso y costeando nuestra propia matanza de nuestros bolsillos, por morillos y africanos ultraviolentos.
¿En qué cabeza sana le cabe uno meter la polla en un orificio fecal? Encima cuando sacas la polla de ese orificio, se ponen a lamerse las pollas, o sea, estan llevando esa materia fecal al bucal. Te imaginas que un homo le de un beso a tu hijo? Le está impregnando de microorganismos fecales en la cara, amen de si estornuda, que estas respirando toda la materia fecal lefal que tenia en el estomago, lo respiras. XD
No puede ser shur. VOX hace lo correcto.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759189,231,19761a61f698b827,2019-06-28 10:35:00,2019,False,"Cita de
sexi
https://www.google.es/amp/s/www.eles...471_0.amp.html
Manifiesto entero abajo, un manifiesto liberal, por cierto.
Me refiero a información al respecto de que sean ilegales unas terapias, y las otras no.","Me refiero a información al respecto de que sean ilegales unas terapias, y las otras no.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759298,232,93a085efeba600c4,2019-06-28 10:36:00,2019,False,Tu reconoce tu retraso...te iría mejor.,Tu reconoce tu retraso...te iría mejor.,False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759485,233,af57c6e4fd8a6fd5,2019-06-28 10:39:00,2019,False,"Cita de
Fear me
Aqui se queja todo dios, pero sois los primeros en venir a quejaros que la maricona enfermiza (que no un maricon cualquiera) que es colega de vuestro amigo de toda la vida os ha tocado la polla en la discoteca y se os ha insinuado toda la noche y acosado,
Doble rasero
No recuerdo ni un solo hilo con ese tema, inventman.","No recuerdo ni un solo hilo con ese tema, inventman.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759553,234,f64089e5e5daacbe,2019-06-28 10:40:00,2019,False,"Me parece que Vox deberia apartar este tema.
Para la inmensa mayoría de la sociedad, sobre todo los jóvenes, esto ya está mas que superado.
Estan haciendo el ridiculo y perdiendo votos por ello.","Me parece que Vox deberia apartar este tema.
Para la inmensa mayoría de la sociedad, sobre todo los jóvenes, esto ya está mas que superado.
Estan haciendo el ridiculo y perdiendo votos por ello.",False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759639,235,19761a61f698b827,2019-06-28 10:42:00,2019,False,"Cita de
sexi
Por ejemplo, el los colegios vascos con la SCOLAE y en otras comunidades se da educación proLGTBI y tienes charlas, centros de ayuda y demás totalmente pagado y gratuito pero no lo tienes en la versión contraria.
No me has respondido. Necesito que me des informacion que acredite que las terapias para homosexuales son ilegales, y que existen terapias para heterosexuales que sean legales.
Cual es la versión contraria?","No me has respondido. Necesito que me des informacion que acredite que las terapias para homosexuales son ilegales, y que existen terapias para heterosexuales que sean legales.
Cual es la versión contraria?",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759678,236,656886a0150e9bab,2019-06-28 10:42:00,2019,False,"Algún mariconazo reprimido habrá entre sus filas, seguro","Algún mariconazo reprimido habrá entre sus filas, seguro",False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759892,237,f6bac9081127b916,2019-06-28 10:45:00,2019,False,Pero esto ya se sabia eh?,Pero esto ya se sabia eh?,False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337759940,238,19761a61f698b827,2019-06-28 10:46:00,2019,False,"Cita de
sexi
Ilegales son, lo pone en el artículo. No te lo has leído. Hasta multas pueden poner.
La versión contraria. Alguien defiende que ser hombre heterosexual blanco es lo normal y bueno en algún lado? Alguien lo dice? O se dice y se manifiesta lo contrario en todo momento?
No no son ilegales. Se de sitios donde se imparten.
Estas de broma no? Quien dice que ser heterosexual y blanco no sea lo normal? En España el 90% de la gente es heterosexual y blanca, shur.","No no son ilegales. Se de sitios donde se imparten.
Estas de broma no? Quien dice que ser heterosexual y blanco no sea lo normal? En España el 90% de la gente es heterosexual y blanca, shur.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337760176,239,31c0e532899ea3b9,2019-06-28 10:50:00,2019,False,"es normal, la igualdad no se consigue a base de dar privilegios. asi creas clases privilegiadas que tiranizan sobre el resto","es normal, la igualdad no se consigue a base de dar privilegios. asi creas clases privilegiadas que tiranizan sobre el resto",False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,8,337760190,240,9545f1ab6190cfc2,2019-06-28 10:50:00,2019,False,"Cita de
sexi
Lo que es curioso es que actualmente las terapias de reconversión de homosexuales a heterosexuales están prohibidas pero las de reconversión de hetero a homosexual no lo están.
A ver shur, ya sé que vivimos en una sociedad distópica donde lo normal es que si tu hijo te sale heterosexual se considere una enfermedad mental y lo lleven al psiquiatra para que le metan electroshocks en la polla y volverlos maricónes. Pero el artículo dice textualmente ésto:
Artículo 7. Prohibición de las terapias de aversión.
Se prohíbe la práctica de métodos, programas y terapias de aversión, conversión o contracondicionamiento destinadas a modificar la orientación sexual, la identidad de género o la expresión de género de las personas.
Muy liberal todo.","A ver shur, ya sé que vivimos en una sociedad distópica donde lo normal es que si tu hijo te sale heterosexual se considere una enfermedad mental y lo lleven al psiquiatra para que le metan electroshocks en la polla y volverlos maricónes. Pero el artículo dice textualmente ésto:
Muy liberal todo.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760218,241,19761a61f698b827,2019-06-28 10:50:00,2019,False,"Cita de
sexi
Claro que es lo normal, pero no se dice abiertamente, ahora parece que este mal serlo.
Ein? Que coño dices, shur? Yo flipo en serio, cada dia flipo mas con vuestros lloros y vuestro victimismo injustificado.
Nadie dice que ser heterosexual sea malo. Nadie dice que se blanco sea malo.
Solo son orientaciones sexuales y colores de piel, shur.","Ein? Que coño dices, shur? Yo flipo en serio, cada dia flipo mas con vuestros lloros y vuestro victimismo injustificado.
Nadie dice que ser heterosexual sea malo. Nadie dice que se blanco sea malo.
Solo son orientaciones sexuales y colores de piel, shur.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760332,242,f6908765df423f43,2019-06-28 10:52:00,2019,False,"Cita de
sexi
Por ejemplo, el los colegios vascos con la SCOLAE y en otras comunidades se da educación proLGTBI y tienes charlas, centros de ayuda y demás totalmente pagado y gratuito pero no lo tienes en la versión contraria.
En este país, una persona que por sus propios medios y propia voluntad quiere una terapia de reconversión lo tiene prohibido, es decir, en contra de tu libertad y bajo pena de multa.
En cambio no tienes problemas en recibir información y acudir a clínicas/organizaciones LGTBI pagadas por el estado o vete a saber por quién.
VOX, en este manifiesto, defiende una libertad para educar y acceder a las terapias que a uno le dé la gana, sean de reconversión homosexual o heterosexual.
Te creeras las gilipolleces que dices y todo. Menudo payaso.",Te creeras las gilipolleces que dices y todo. Menudo payaso.,True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760341,243,19761a61f698b827,2019-06-28 10:52:00,2019,False,"Cita de
sexi
“Es decir, la plataforma venía a pedir que no se prohibieran las conocidas terapias de conversión, que buscan modificar la orientación sexual de una persona. Según la actual ley madrileña, este tipo de terapias aversivas se consideran una infracción “muy grave”, sancionada con multa de 20.001 hasta 45.000 euros y otras penas accesorias como la inhabilitación temporal o la prohibición de acceder a cualquier tipo de ayuda pública de la Comunidad por un periodo de hasta tres años (artículo 72, Ley 3/2016, de 22 de julio, de Protección Integral contra la LGTBifobia y la Discriminación por Razón de Orientación e Identidad Sexual en la Comunidad de Madrid).”
Vamos, que estabas mintiendo para justificar tu victimismo.","Vamos, que estabas mintiendo para justificar tu victimismo.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760456,244,8cc103398bfc242c,2019-06-28 10:54:00,2019,False,"Cita de
Lotófago
Noticias de las últimas semanas:
A favor de las terapias de conversión
https://www.elespanol.com/espana/pol...3710471_0.html
Bilis y lloros porque se pone una bandera que simboliza la lucha de un colectivo oprimido y valores como la tolerancia y el respeto
https://www.****************/es/madri...ibeles-7520804
https://www.20minutos.es/noticia/368...-ayuntamiento/
Exigiendo la derogación de leyes contra la discriminación
https://www.elplural.com/politica/ro...anos_219287102
Amenazas veladas como ""Habrá que ver si seguimos permitiendo que lo organicen""
https://www.losreplicantes.com/artic...orgullo-lgtbi/
Perlas para la posterioridad: “Si mi hijo es homosexual, preferiría no tener nietos”
https://www.elespanol.com/espana/pol...2710600_0.html
Parece ser que su único objetivo político es condenarnos al ostracismo.
Sinceramente, prefiero que reconozcan su evidente odio a las personas LGTB, a que sigan con esa pseudotolerancia que no se cree nadie
Al más puro estilo nacionalcatolico de los '50 del siglo pasado.",Al más puro estilo nacionalcatolico de los '50 del siglo pasado.,True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760503,245,19761a61f698b827,2019-06-28 10:55:00,2019,False,"Cita de
sexi
Esta claro que la familia tradicional está súper fomentada en España.
Ahora la culpa de que las parejas no quieran tener hijos es de otros, y no de los propios integrantes de dicha familia.
Me estas diciendo que en España estan mal vistas las parejas heterosexuales?","Ahora la culpa de que las parejas no quieran tener hijos es de otros, y no de los propios integrantes de dicha familia.
Me estas diciendo que en España estan mal vistas las parejas heterosexuales?",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760518,246,c55f2ddc6ff6b5e8,2019-06-28 10:55:00,2019,False,Resumen de los argumentos de los npcs,Resumen de los argumentos de los npcs,False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760556,247,31bf75e89339fa91,2019-06-28 10:55:00,2019,False,"Que desprecien al colectivo no me parece bien (quien lo haga)
Que quieran quitar leyes que discriminan al que se sale del colectivo lgtb, me parece cojonudo. IGUALDAD","Que desprecien al colectivo no me parece bien (quien lo haga)
Que quieran quitar leyes que discriminan al que se sale del colectivo lgtb, me parece cojonudo. IGUALDAD",False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760560,248,19761a61f698b827,2019-06-28 10:55:00,2019,False,"Cita de
sexi
No, es ilegal bajo pena de multa. Se lee ahí. ¿Dónde coño lees?
Lo estoy leyendo ahí. Las terapias de conversión son ilegales, pero en ambos sentidos, no como tu afirmabas.
Saludos.","Lo estoy leyendo ahí. Las terapias de conversión son ilegales, pero en ambos sentidos, no como tu afirmabas.
Saludos.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760565,249,aa85037c091ffa86,2019-06-28 10:56:00,2019,False,"Obsesión homófoba = mal
Obsesión heterófoba = guay","Obsesión homófoba = mal
Obsesión heterófoba = guay",False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760580,250,f6908765df423f43,2019-06-28 10:56:00,2019,False,"Cita de
sexi
Aquí un shur que sabe discutir con educación. Bravo. A podemos.
No discuto con subnormales.",No discuto con subnormales.,True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760778,251,80ed1b97928d486e,2019-06-28 10:59:00,2019,False,"Cita de
Atlantikoinoina
No recuerdo ni un solo hilo con ese tema, inventman.
Yo he visto shurrrrr",Yo he visto shurrrrr,True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760849,252,b186c20d7e5c2921,2019-06-28 11:00:00,2019,False,"Si si y también se alimentan de niños, matan a abuelos, cocinan con fogones del averno, y lanzan cd’s + dvd’s A modo de arma de un predator!!
Lo que hay que leer.","Si si y también se alimentan de niños, matan a abuelos, cocinan con fogones del averno, y lanzan cd’s + dvd’s A modo de arma de un predator!!
Lo que hay que leer.",False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760866,253,19761a61f698b827,2019-06-28 11:00:00,2019,False,"Cita de
sexi
Mal vistas? Nadie va a ver mal lo normal, pero fomento de las familias tradicionales 0 mientras que fomento de todo lo LGTBI muchísimo.
Se fomenta el respeto hacia las pesonas LGTBI, porque no se si lo sabes, pero ahí hay gente que no las respeta. Para ejemplo el video que rula por ahi del McDonals.
Si embargo, no es necesario fomentar la tolerancia hacia los heterosexuales.
Las familias tradicionales no tiene nada que ver con ser o no ser heterosexual. El 95% de las parejas actuales son hetero, el problema es que no tienen hijos. Y eso no es culpa del colectivo LGTBI, ni nada que ver con estos.
Los heterosexuales no quieren tener hijos, tienen otras prioridades.","Se fomenta el respeto hacia las pesonas LGTBI, porque no se si lo sabes, pero ahí hay gente que no las respeta. Para ejemplo el video que rula por ahi del McDonals.
Si embargo, no es necesario fomentar la tolerancia hacia los heterosexuales.
Las familias tradicionales no tiene nada que ver con ser o no ser heterosexual. El 95% de las parejas actuales son hetero, el problema es que no tienen hijos. Y eso no es culpa del colectivo LGTBI, ni nada que ver con estos.
Los heterosexuales no quieren tener hijos, tienen otras prioridades.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760914,254,f6083d1d886fcf85,2019-06-28 11:01:00,2019,False,"Cita de
sexi
Buena aportación. Se te nota capacitado para votar.
Es que discutir con alguien que por tus comentarios en este hilo, se ve que es un fascista que pretende camuflar de liberalismo su ideología, pues no tengo ganas la verdad.
Seguramente este bastante más capacitado para votar que tu y no lo digo por mi nivel sociocultural o por mi nivel académico, lo digo porque se defender mis pensamientos sin tener que acudir a gritar soflamas mil veces repetidas y que no son más que mentiras.","Es que discutir con alguien que por tus comentarios en este hilo, se ve que es un fascista que pretende camuflar de liberalismo su ideología, pues no tengo ganas la verdad.
Seguramente este bastante más capacitado para votar que tu y no lo digo por mi nivel sociocultural o por mi nivel académico, lo digo porque se defender mis pensamientos sin tener que acudir a gritar soflamas mil veces repetidas y que no son más que mentiras.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337760975,255,a05099461f1c8d22,2019-06-28 11:02:00,2019,False,"""colectivo oprimido y valores como la tolerancia y el respeto""","""colectivo oprimido y valores como la tolerancia y el respeto""",False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337761087,256,a78acf177720e38b,2019-06-28 11:04:00,2019,False,"Cita de
Lotófago
Noticias de las últimas semanas:
A favor de las terapias de conversión
https://www.elespanol.com/espana/pol...3710471_0.html
No lo comparto pero no deja de ser una ayuda para quien lo desee
Bilis y lloros porque se pone una bandera que simboliza la lucha de un colectivo oprimido y valores como la tolerancia y el respeto
https://www.****************/es/madri...ibeles-7520804
https://www.20minutos.es/noticia/368...-ayuntamiento/
De acuerdo contigo, me parece excesivo. En el día del orgullo gay qué menos que poner su bandera
Exigiendo la derogación de leyes contra la discriminación
https://www.elplural.com/politica/ro...anos_219287102
Esas leyes discriminan de por sí, ya que sólo son para un colectivo, omitiendo así el principio de ""todos somos iguales"". Al final se castiga más a unos y menos a otros
Amenazas veladas como ""Habrá que ver si seguimos permitiendo que lo organicen""
https://www.losreplicantes.com/artic...orgullo-lgtbi/
Innecesario por parte de VOX
Perlas para la posterioridad: “Si mi hijo es homosexual, preferiría no tener nietos”
https://www.elespanol.com/espana/pol...2710600_0.html
Una diputada en concreto no es VOX. Y esto es alpicable a todos los partidos. Ni un diputado de podemos es PODEMOS ni un diputado de vox es VOX. Y a parte de eso... es su opinión. No está diciendo que obligase a su hijo a no tener hijos ni nada similar. Sólo que a ella no le gustaría tener nietos en esas condiciones. Aquí no hay un pensamiento único y correcto. Mientras se respeten los derechos de la gente... adelante opiniones. ¿No queréis diversidad? ¿O la diversidad sólo vale cuando la opinión es como la vuestra?
Parece ser que su único objetivo político es condenarnos al ostracismo.
Sinceramente, prefiero que reconozcan su evidente odio a las personas LGTB, a que sigan con esa pseudotolerancia que no se cree nadie
e ya",e ya,True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337761213,257,e9d13d32bfb3378a,2019-06-28 11:05:00,2019,False,"Cita de
cystor
a mí lo que me parece enfermizo es que un tio se pase la noche del viernes comiendo pollas y no me verás abrir un hilo por ello.
ajaajajajaajajajajaajajjjaa
j
ajajaajajajajaajajaaja
jajaajaja
jaajaajajjaajjajjaajaj
j
ajjajaajjajajajaajaajja
jjjaajjaajaajajajajajaajajaaa
jaajajaajajajajaj","ajaajajajaajajajajaajajjjaa
j
ajajaajajajajaajajaaja
jajaajaja
jaajaajajjaajjajjaajaj
j
ajjajaajjajajajaajaajja
jjjaajjaajaajajajajajaajajaaa
jaajajaajajajajaj",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337761412,258,19761a61f698b827,2019-06-28 11:08:00,2019,False,"Cita de
sexi
Si, y también me han faltado al respeto aquí antes. Ser hay en España está aceptado, cuanto más urbanista sea el sitio dónde se vive más fácil será y siempre habrá gente que no lo acepte. SIEMPRE. El número no puede ir a 0. Igual que habrá gente que se meta con los gordos, los bajos, los gafotas o vete a saber. ¿Y? Mientras se tengan los mismos derechos y no se les persiga o castigue por ser o expresar su condición todos de a cuerdo, ahora cuando hay discriminacion positiva y pueden acceder a pluses que una persona normal no puede pues ya molesta.
Te habran faltado al respeto por lo que tu quieras, pero no por ser heterosexual.
Ser gay esta aceptado por algunas personas, por otras no. En este foro tienes cienmil ejemplos.
No he visto a nadie pedir que los gordos no se puedan casar. No he visto a nadie (en la edad adulta) perseguir a alguien y golpearlo por gordo. O por llevar gafas.
El problema es que en este país hay mucha gente que no respeta. Y mientras la homosexualidad no sea irrelevante para esa gente, se seguirá luchando y reivindicando una identidad que no hace daño a nadie.","Te habran faltado al respeto por lo que tu quieras, pero no por ser heterosexual.
Ser gay esta aceptado por algunas personas, por otras no. En este foro tienes cienmil ejemplos.
No he visto a nadie pedir que los gordos no se puedan casar. No he visto a nadie (en la edad adulta) perseguir a alguien y golpearlo por gordo. O por llevar gafas.
El problema es que en este país hay mucha gente que no respeta. Y mientras la homosexualidad no sea irrelevante para esa gente, se seguirá luchando y reivindicando una identidad que no hace daño a nadie.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337762677,259,d654d5aa06dbe933,2019-06-28 11:25:00,2019,False,"Si lees algo mas que los titulares , posiblemente estés de acuerdo.
Yo lei únicamente la primera, y lo que piden es libertad para elegir. Completamente de acuerdo","Si lees algo mas que los titulares , posiblemente estés de acuerdo.
Yo lei únicamente la primera, y lo que piden es libertad para elegir. Completamente de acuerdo",False,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337762818,260,9545f1ab6190cfc2,2019-06-28 11:27:00,2019,False,"Cita de
sexi
Miedo de que? Si lo que piden es la igualdad legal de heterosexuales y homosexuales.
¿Por eso llevan en su programa eufemismos tan ridículos como ""defender el derecho de los niños a tener un padre y una madre"" para evitar que éstos tengan el derecho a adoptar?
¿Por eso están tan obsesionados con algo tan relevante y de crucial importancia como que la unión entre homosexuales deje de considerarse matrimonio, el cual nace del puro amor a la filológia latina y que para nada responde a un ánimo de señalarlos?
Pues vaya mierda de liberalismo.","¿Por eso llevan en su programa eufemismos tan ridículos como ""defender el derecho de los niños a tener un padre y una madre"" para evitar que éstos tengan el derecho a adoptar?
¿Por eso están tan obsesionados con algo tan relevante y de crucial importancia como que la unión entre homosexuales deje de considerarse matrimonio, el cual nace del puro amor a la filológia latina y que para nada responde a un ánimo de señalarlos?
Pues vaya mierda de liberalismo.",True,False
lgtbi,2019,7268857,La obsesión homófoba de VOX empieza a ser enfermiza,https://forocoches.com/foro/showthread.php?t=7268857,9,337763615,261,015a4b08012a143f,2019-06-28 11:37:00,2019,False,"Cita de
Blink
Puta neolengua. Homo-fobia significa MIEDO AL HOMBRE.
Homogeneo/heterogéneo.... No seas simple.",Homogeneo/heterogéneo.... No seas simple.,True,False
